"Book Id","ISBN","Bookshelf","Tags","Wishlist","Started Reading On","Ended Reading On","Pages Read","Read","My Rating","Review","Short note","Advanced note","Signed","Condition","Number of copies","Quotes","Flashcards","Title","Subtitle","Language","Categories","Authors","Illustrators","Translators","Editors","Narrators","Photographers","Publisher","Page Count","Published At","Format","Edition","Series","Volume","Loan Type","Loan Name","Loan Start Date","Loan Due Date","Purchase Type","Purchase From","Purchase Price","Purchase Date","Transfer Type","Transfer place","Transfer Price","Transfer Date","Description","Date added"
"8984981","9782352877608","Nicolas","Littérature étrangère,Fiction",0,,,587,1,,,,,0,,1,"","","Le chevalier de Maison-Rouge",,"fr","Classics,Historical Fiction","Alexandre Dumas","","","","","","Archipoche",587,"2015-05-13","ebook",,,,,,,,,,,,,,,,"Paris, mars 1793. Louis XVI vient d'être exécuté, Marie-Antoinette est emprisonnée. La patrie est en guerre contre l'Europe coalisée. C'est le moment de débusquer les «traîtres», les conspirateurs qui menacent de l'intérieur une Révolution battue en brèche aux frontières. Un tribunal révolutionnaire est institué : la Terreur est en marche. Le complot du citoyen Dixmer, tanneur, et de son beau-frère René, l'insaisissable chevalier de Maison-Rouge, n'en est que plus téméraire : il s'agit de sauver la reine, enfermée au Temple avec ses enfants, dans l'attente de son jugement... et de sa décapitation. Une femme, celle de Dixmer, va compromettre les plans des conjurés. C'est par amour pour elle que le citoyen Lindey, garde national et farouche républicain, parvient à déjouer leur arrestation et va jusqu'à leur prêter main-forte... Mais qui sait de quoi Dixmer serait capable pour châtier l'épouse adultère ? Paru en feuilleton en 1845, aussitôt porté à la scène et souvent adapté depuis, ce roman reste l'un des plus emblématiques - et des plus populaires - de Dumas père.","2024-01-20"
"10385144","9782894231555","Nicolas","Culture,Franco-Ontarien,Théâtre,Identité,Canadien-Français",0,,,123,1,,,,,0,,1,"","","Le chien","pièce en un acte","fr","French-Canadian drama","Jean Marc Dalpé","","","","","","Sudbury, Ont. : Prise de parole",123,"2003-01-01",,,,,,,,,,,,,,,,,"Un soir de juillet. Un soleil fou ne veut pas se coucher dans le ciel immense du Nord. Une maison mobile au bout d'un chemin de terre. Un chien fou s'enrage. Jay revient après sept ans de « trips de fou aux États, dans l'Ouest » ... ailleurs. Le fils errant retourne chez son père et l'accule au pied du mur qu'il a dressé entre eux. Pour l'amour de sa mère, de sa soeur et de soi, il faut en finir. - « T'es encore vivant, toé ? » Prise de parole présente ici la troisième édition de la première pièce solo de Jean Marc Dalpé qui lui a valu son premier prix du Gouverneur Général en 1988.","2024-01-20"
"92507","9782864971702","Nicolas","",0,,,0,0,,,,,0,,1,"","","Le Ciel lui tombe sur la tête (Astérix, #33)","Le Ciel Lui Tombe Sur La Tête Goscinny Et Uderzo Présentent Une Aventure D'astérix","fr","Graphic Novels, Anime & Manga,Cartoons & Comic Strips","Albert Uderzo","","","","","","Albert René",48,"2005-10-05","hardcover",,"Astérix",33,,,,,,,,,,,,,"De retour au Village, un frisson d’inquiétude saisit nos héros : Astérix et Obélix retrouvent tous leurs amis figés, comme saisis d'un mal mystérieux. Le ciel serait-il finalement tombé sur leurs têtes ?

Un album débordant d’inventions graphiques et scénaristiques : étranges vaisseaux intersidéraux, combats interplanétaires et superclones musculeux font s’entrechoquer manga et BD franco belge et rejoignent Romains et pirates dans l’incroyable bestiaire de l’univers d’Astérix.","2025-03-15"
"433423","9782012101395","Nicolas","Bande dessinée",0,,,48,1,,,,,0,,1,"","","Le combat des chefs (Astérix #7)",,"fr","Language Teaching & Learning Material & Coursework,Graphic Novels","René Goscinny","Albert Uderzo","","","","","Hachette",48,"2004-01-01","hardcover",,"Astérix",7,,,,,,,,,,,,,"Un gaulois courageux ne craint qu’une chose : que le ciel lui tombe sur la tête, ce qui est assez rare. Mais, avec Obélix dans les parages, la chute inopinée d’un menhir est toujours possible !

C’est ainsi que le malheureux Panoramix en reçoit un en pleine tête… Sous l’effet du choc, il perd la raison. Tant qu’il n’aura pas retrouvé la mémoire, le Village, privé de potion magique, restera à la merci d’une attaque.

C’est le moment que choisit Aplusbégalix, chef gallo-romain, pour défier Abraracourcix lors d’un combat des chefs. En cas de défaite, le Village passera sous la coupe d’Aplusbégalix, et donc des Romains. Pas le moment pour notre chef préféré de tomber de son bouclier !","2024-01-20"
"45141","9782070405374","Nicolas","Littérature étrangère,Fiction",0,,,703,1,,,,,0,,1,"","","Le Comte de Monte-Cristo I  (Le Comte de Monte-Cristo #1 of 2)",,"fr","Contemporary Fiction,Classics","Alexandre Dumas","","","Gilbert Sigaux","","","Folio",703,"1998-12-31","paperback",,"Le Comte de Monte-Cristo",1,,,,,,,,,,,,,"Tome I de II.

« On fit encore quatre ou cinq pas en montant toujours, puis Dantès sentit qu'on le prenait par la tête et par les pieds et qu'on le balançait.
« Une, dirent les fossoyeurs.
- Deux.
- Trois ! »
En même temps, Dantès se sentit lancé, en effet, dans un vide énorme, traversant les airs comme un oiseau blessé, tombant, tombant toujours avec une épouvante qui lui glaçait le cœur. Quoique tiré en bas par quelque chose de pesant qui précipitait son vol rapide, il lui sembla que cette chute durait un siècle. Enfin, avec un bruit épouvantable, il entra comme une flèche dans une eau glacée qui lui fit pousser un cri, étouffé à l'instant même par l'immersion. Dantès avait été lancé dans la mer, au fond de laquelle l'entraînait un boulet de trente-six attaché à ses pieds.La mer est le cimetière du château d'If. »","2024-01-20"
"210630","9782070405923","Nicolas","Littérature étrangère,Fiction",0,,,674,1,,,,,0,,1,"","","Le Comte de Monte-Cristo II (Le Comte de Monte-Cristo #2 of 2)","Le Comte De Monte-cristo","fr","Classics","Alexandre Dumas","","","Gilbert Sigaux","","","Gallimard",674,"1998-12-31","paperback",,"Le Comte de Monte-Cristo",2,,,,,,,,,,,,,"Tome II de II.

Edmond Dantès, le commandant du Pharaon, fiancé à la belle Mercédès, a vu ses espérances brisées. Plus de vingt ans après son inique emprisonnement, de retour parmi les vivants, il est enfin prêt à accomplir sa vengeance, sans relâche ni pitié. De ses ennemis, il a tout appris. D'Europe en Orient, exhumant leurs crimes l'un après l'autre, il a retrouvé les comploteurs sans scrupule qui jurèrent sa perte. 

Le baron Danglars, ancien commis aux écritures devenu riche banquier. Monsieur de Villefort, substitut devenu procureur du roi. Le comte Fernand de Morcerf, désormais pair de France, et mari de Mercédès ! Sous le masque du comte de Monte-Cristo, Dantès a juré leur déshonneur, leur ruine et leur mort... Mais peut-il à bon droit se substituer à la divine Providence ? Ne serait-il pas plus grand justicier s'il était magnanime ? Telle est aussi la question que pose le livre le plus humain d'Alexandre Dumas.","2024-01-20"
"1383341","9782012101517","Nicolas","Bande dessinée",0,,,0,0,,,,,0,,1,"","","Le Devin (Astérix le Gaulois, #19)",,"fr","Contemporary Fiction,Graphic Novels, Anime & Manga","René Goscinny,Albert Uderzo","","","","","","Hachette",48,"2005-01-01","hardcover",,,,,,,,,,,,,,,,"L’avenir du village ne se présente pas sous les meilleurs auspices : le tonnerre gronde, l’orage éclate, les dieux sont en colère et le ciel semble prêt à tomber sur la tête de nos Gaulois terrorisés.

C’est dans ce contexte incertain que Prolix, un devin sans scrupule, profite de la crédulité des habitants du Village. Leur promettant à tous monts et merveilles, il reçoit des offrandes de tous ordres.

Les Romains lui confient alors une mission : user de sa force de persuasion pour convaincre les Gaulois de quitter le Village. L’histoire du dernier bastion de résistance à l’envahisseur romain s’écrira t-elle désormais en latin ? Astérix, en tout cas, ne l’entend pas de cette oreille !","2024-01-20"
"1564626","9782012101494","Nicolas","Bande dessinée",0,,,0,0,,,,,0,,1,"","","Le Domaine des dieux (Astérix, #17)",,"fr","Graphic Novels, Anime & Manga","René Goscinny","Albert Uderzo","","","","","Hachette",47,"2005-01-10","hardcover",,,,,,,,,,,,,,,,"Jules César n’en démord pas : il faut mettre au pas les Irréductibles Gaulois ! Et puisque ces guerriers impénitents refusent d’adhérer à la civilisation romaine, elle s’imposera à eux, de gré ou de force.

C’est dans cette optique que l’architecte Anglaigus est chargé de bâtir autour du village gaulois une ville romaine nouvelle, « Le Domaine des dieux ». Isolant les Gaulois, elle ne leur laissera plus d’autre choix que s’intégrer ou disparaître. Pas sûr que les habitants de cette cité nouvelle apprécient le voisinage du « Village des fous »…","2024-01-20"
"93110","9782864970118","Nicolas","Bande dessinée",0,,,0,0,,,,,0,,1,"","","Le Fils d'Astérix (Astérix le Gaulois, #27)","Le fils d'Astérix","fr","Language Teaching & Learning Material & Coursework,Graphic Novels, Anime & Manga,Encyclopaedias & Reference Works","Albert Uderzo","","","","","","Albert René",48,"1983-10-01","hardcover",,,,,,,,,,,,,,,,"Les cigognes ont perdu la tête : un bébé vient d'être livré par erreur chez Astérix et Obélix ! Au village, les rumeurs vont bon train sur la soudaine paternité d’Astérix.

Etrangement, les Romains, à commencer par le vil Brutus, s'intéressent au plus haut point au sort de ce bébé amateur de potion magique… Albert Uderzo réinvente tous les codes de la BD et redonne une seconde jeunesse à Astérix.","2025-05-03"
"11929174","9782921365468","Nicolas","Franco-Ontarien,Fiction,Identité,Canadien-Français",0,,,0,0,,,,,0,,1,"","","Le Franco-Ontarien : Une histoire de prostitution","Une Histoire de Prostitution: Recit","fr","Romans,Assimilation (Sociologie),Ontario","Elmer Smith","","","","","","Le Nordir",154,"1996-01-01",,,,,,,,,,,,,,,,,,"2024-01-20"
"181839","9782864970002","Nicolas","Bande dessinée",0,,,0,0,,,,,0,,1,"","","Le Grand fossé (Astérix #25)","le-grand-foss----une-aventure-d-ast--rix-","fr","Comic Book & Cartoon Art,Graphic Novels, Anime & Manga,Encyclopaedias & Reference Works","Rene Goscinny","","","","","","Albert René",48,"1989-11-21","hardcover",,"Astérix",25,,,,,,,,,,,,,"Rien ne va plus chez les Gaulois ! Dans un petit village semblable à celui d’Astérix, les querelles succèdent aux querelles. Tournedix et Ségrégationnix revendiquent tous deux la place de chef. Aucun terrain d’entente n’ayant pu être trouvé, la solution choisie est radicale : le village est séparé en son milieu par un grand fossé qui rend chaque moitié, administrée par l’un des deux chefs, inaccessible à l’autre !

Un véritable déchirement pour Comix, le courageux fils de Tournedix, et Fanzine, ravissante fille de Ségrégationnix, dont la belle histoire d’amour est condamnée par les rivalités de leurs pères respectifs. Un bonheur en revanche, pour l’infâme Acidenitrix, sombre manipulateur à tête de hareng saur, qui se voit déjà épouser la belle Fanzine… C’en est trop pour Comix qui file au Village d’Astérix pour requérir l’aide des Irréductibles Gaulois !","2024-04-12"
"5090304","9782895491170","Nicolas","Politique,Histoire,Identité,Canadien-Français",0,,,349,1,,,,,0,,1,"","","Le Livre Noir Du Canada Anglais",,"fr","Canada","Normand Lester","","","","","","Montréal : Intouchables, c2001-c2003.",349,"2003-01-01",,,,,,,,,,,,,,,,,"Normand Lester, a journalist with Radio-Canada (the French-language equivalent of the CBC) stirred up a hornet’s nest when he revealed that the federal government had secretly funded television’s Heritage Minutes which, in his view, provided a sanitized version of our shared history. He was subsequently, controversially, let go. The Black Book of Canada is his impassioned defence of his native province and an implicit repudiation of the anglophone media’s unfair, yet all-too-common attacks on Quebec and Quebecers.

While English Canada may think itself a “just society,” in this highly controversial book – which sold 50,000 copies in French – Normand Lester chronicles English-Canadian intolerance: the expulsion of the Acadians; Lord Durham’s anti-French policies; the hanging of Louis Riel; R. B. Bennett’s funding of anti-Semitic publications; and the internment of Japanese Canadians in the Second World War. Lester argues that the myth of two equal, amicable co-founders of the nation, a myth actively promoted by the federal government over recent decades, ignores the fact that there will always be two incompatible national histories.","2024-01-20"
"5090328","9782895491347","Nicolas","Politique,Histoire,Identité,Canadien-Français",0,,,318,1,,,,,0,,1,"","","Le livre noir du Canada anglais",,"fr","Canada","Normand Lester","","","","","","Les intouchables",318,"2005-01-01",,,,,,,,,,,,,,,,,"Normand Lester, a journalist with Radio-Canada (the French-language equivalent of the CBC) stirred up a hornet’s nest when he revealed that the federal government had secretly funded television’s Heritage Minutes which, in his view, provided a sanitized version of our shared history. He was subsequently, controversially, let go. The Black Book of Canada is his impassioned defence of his native province and an implicit repudiation of the anglophone media’s unfair, yet all-too-common attacks on Quebec and Quebecers.

While English Canada may think itself a “just society,” in this highly controversial book – which sold 50,000 copies in French – Normand Lester chronicles English-Canadian intolerance: the expulsion of the Acadians; Lord Durham’s anti-French policies; the hanging of Louis Riel; R. B. Bennett’s funding of anti-Semitic publications; and the internment of Japanese Canadians in the Second World War. Lester argues that the myth of two equal, amicable co-founders of the nation, a myth actively promoted by the federal government over recent decades, ignores the fact that there will always be two incompatible national histories.","2024-01-20"
"5090317","9782895490654","Nicolas","Politique,Histoire,Identité,Canadien-Français",0,,,0,1,,,,,0,,1,"","","Le Livre Noir Du Canada Anglais 2 (Volume 2)",,,"Canadians, English-speaking,English-French relations,Ethnic relations","Lester Normand","","","","","","Intouchables",,"2002-01-01",,,,,,,,,,,,,,,,,"Normand Lester, a journalist with Radio-Canada (the French-language equivalent of the CBC) stirred up a hornet’s nest when he revealed that the federal government had secretly funded television’s Heritage Minutes which, in his view, provided a sanitized version of our shared history. He was subsequently, controversially, let go. The Black Book of Canada is his impassioned defence of his native province and an implicit repudiation of the anglophone media’s unfair, yet all-too-common attacks on Quebec and Quebecers.

While English Canada may think itself a “just society,” in this highly controversial book – which sold 50,000 copies in French – Normand Lester chronicles English-Canadian intolerance: the expulsion of the Acadians; Lord Durham’s anti-French policies; the hanging of Louis Riel; R. B. Bennett’s funding of anti-Semitic publications; and the internment of Japanese Canadians in the Second World War. Lester argues that the myth of two equal, amicable co-founders of the nation, a myth actively promoted by the federal government over recent decades, ignores the fact that there will always be two incompatible national histories.","2024-01-20"
"1660731","9782923365596","Nicolas","Essai,Politique,Identité,Canadien-Français",0,,,0,0,,,,,0,,1,"","","Le Livre qui fait dire oui",,"fr","","Éric Politologue Bouchard","","","","","",,143,"2018-01-01","paperback",,,,,,,,,,,,,,,,"Le livre qui fait dire oui est un ouvrage de vulgarisation politique et d'introduction à l'enjeu de l'indépendance du Québec. Il vise à exposer les effets qu'aura l'autodétermination sur différents aspects de notre vie collective et à mettre en lumière ce que pourront y gagner autochtones, Anglo-Québécois et immigrants. Le Québec et le monde ont beaucoup changé depuis les années 1960. L'argumentaire indépendantiste aussi.","2024-01-20"
"237349","9782070322886","Nicolas","Littérature étrangère,Philosophie,Fiction",0,,,187,1,,,,,0,,1,"","","Le mythe de Sisyphe","Le Mythe De Sisyphe Essai Sur Labsurde (collection Folio / Essais) (french Edition)","fr","Language Teaching & Learning Material & Coursework,Literary Essays,Classics","Albert Camus","","","","","","Folio",187,"1985-02-21","paperback",,,,,,,,,,,,,,,,"«Il n'y a qu'un problème philosophique vraiment sérieux : c'est le suicide.» Avec cette formule foudroyante, qui semble rayer d'un trait toute la philosophie, un jeune homme de moins de trente ans commence son analyse de la sensibilité absurde. Il décrit le «mal de l'esprit» dont souffre l'époque actuelle : «L'absurde naît de la confrontation de l'appel humain avec le silence déraisonnable du monde.»","2024-01-20"
"131293","9782864972716","Nicolas","Bande dessinée",0,,,0,0,,,,,0,,1,"","","Le Papyrus de César (Astérix, #36)",,"fr","Graphic Novels, Anime & Manga,Cartoons & Comic Strips","Jean-Yves Ferri","Didier Conrad","","","","","Albert René",48,"2015-10-22","hardcover",,,,,,,,,,,,,,,,"Deux ans après le succès d’Astérix chez les Pictes, les personnages créés par René Goscinny et Albert Uderzo sont de retour dans un nouvel album écrit par Jean-Yves Ferri et dessiné par Didier Conrad.

Tous les ingrédients de la potion magique Astérix sont au rendez-vous : l’Histoire de Rome et des Gaulois est revue et corrigée à coups de gags et de jeux de mots en pagaille ! Par Toutatis !","2024-11-23"
"38012","9782070408504","Nicolas","Littérature étrangère,Fiction",0,,,104,1,,,,,0,,1,"","","Le Petit Prince",,"fr","Contemporary Fiction,Classics,English Language: Reading & Writing Skills","Antoine de Saint-Exupery","","","","","","Gallimard",104,"1999-01-01","paperback",,,,,,,,,,,,,,,,"Le premier soir je me suis donc endormi sur le sable à mille milles de toute terre habitée. J'étais bien plus isolé qu'un naufragé sur un radeau au milieu de l'océan. Alors vous imaginez ma surprise, au lever du jour, quand une drôle de petite voix m'a réveillé. Elle disait
- S'il vous plaît... dessine-moi un mouton !
- Hein !
- Dessine-moi un mouton...
J'ai sauté sur mes pieds comme si j'avais été frappé par la foudre. J'ai bien frotté mes yeux. J'ai bien regardé. Et j'ai vu un petit bonhomme tout à fait extraordinaire qui me considérait gravement.","2024-01-20"
"11929047","9781500562342","Nicolas","Littérature étrangère,Fiction",0,,,212,1,,,,,0,,1,"","","Le Procès",,"fr","Fiction","Franz Kafka","","Anonymous","","","","CreateSpace",212,"2014-07-18",,,,,,,,,,,,,,,,,"Joseph K., employe de banque modele et sans probleme, est arrete un matin par des inconnus vetus d'un uniforme de voyage. K. reste pourtant libre de continuer a vivre comme si rien ne s'etait produit, mais il est sans arret surveille et epie par trois de ses collegues de travail. Pensant, au debut, que tout cela n'etait qu'une vile plaisanterie, K. ne tient pas compte de ce qui se passe. Intrigue par l'absurdite de la situation, il interroge les policiers sur son arrestation et n'obtient aucune reponse: c'est alors qu'un sentiment de culpabilite s'empare de lui. Pour montrer que tout le monde se trompe a son sujet, il accepte de venir a toutes les convocations et de comparaitre devant le tribunal. Angoisse, il cherche par tous les moyens a s'innocenter et commence alors a negliger son travail. Sur le conseil de son oncle, il engage un avocat qu'il va renvoyer par la suite a cause de son inefficacite, ce qui le contraint a assurer lui-meme sa propre defense devant la Cour de Justice... Un roman d'une modernite absolue, la grande Oeuvre kafkaienne: les situations sont impossibles, les personnages irreels, l'histoire peu plausible, et pourtant nous savons tous, lorsque nous lisons ce texte, que Kafka nous parle profondement, veridiquement, de nous, de la societe, de ce drole d'animal social qu'est l'homme.","2024-01-20"
"15652489","9782897943943","Nicolas","Économie,Essai",0,,,0,0,,,,,0,,1,"","","Le propriétarisme",,,"","Carl Bessette","","","","","","Éditions Somme Toute",73,,,,,,,,,,,,,,,,,,,"2024-12-04"
"8149166","9782895491897","Nicolas","Essai,Politique,Identité,Canadien-Français",0,,,205,1,,,,,0,,1,"","","Le référendum volé",,"fr","Canada","Robin Philpot","","","","","","Montréal : Intouchables",205,"2005-01-01","paperback",,,,,,,,,,,,,,,,"Le dicton populaire veut que la vérité choque et on n'aura jamais si bien dit à propos de ce livre. Canadien anglais d'origine, Robin Philpot a adopté le Québec il y a plus d'un quart de siècle. Quand il a demandé à des acteurs importants de la victoire du NON de lui parler de leur rôle lors du référendum de 1995, ceux-ci ne se sont pas doutés de ses convictions souverainistes. Tel un Michael Moore, il a obtenu les confidences étonnantes de Brian Tobin, concepteur et organisateur du mal nommé "" love-in "" du 27 octobre 1995, de l'ineffable Sheila Copps, qui souhaitait ""écraser "" les souverainistes, de John Rae, responsable des affaires politiques de Power Corporation et homme à tout faire de Jean Chrétien, de James Blanchard, ancien ambassadeur américain au Canada et de plusieurs autres. De leurs témoignages ressort un mot d'ordre: la fin justifie les moyens. Ces fédéralistes sans scrupule n'ont pas hésité à bafouer la démocratie de façon éhontée. Ils ont contrevenu à la loi référendaire, dépassé largement la limite de dépenses permises du comité du NON, accéléré le processus de naturalisation d'immigrants, dont celle du présumé terroriste Al Rauf Al-Jiddi, et incité à peu près n'importe qui à voter. Le référendum de 1995 prouve hors de tout doute que le Canada, pays issu de l'Empire britannique, ne mérite pas sa réputation de pays démocratique. Le 30 octobre 1995, quelque 54 000 voix ont fait la différence entre le OUI et le NON. Si les tenants du NON et, surtout, l'Etat f...","2024-01-20"
"8001538","9782764622292","Nicolas","Franco-Ontarien,Histoire,Canadien-Français",0,,,0,0,,,,,0,,1,"","","Le rêve de Champlain",,"fr","Canada","David Hackett Fischer","","","","","","Boréal (Editions du)",998,"2012-01-01","paperback",,,,,,,,,,,,,,,,"Dans Le Rêve de Champlain, l’historien américain David Hackett Fischer brosse un portrait profondément renouvelé et fascinant de cette figure que l’on croyait familière et en fait ressortir les multiples facettes : le soldat, l’espion à la solde du roi, l’artiste doué, le cartographe de génie et le navigateur hors pair. Champlain a lutté pour la réalisation d’un rêve immense, un grand dessein pour la France en Amérique. Pendant trente ans, il a sillonné un territoire que se partagent aujourd’hui six provinces canadiennes et cinq États américains, tout en menant un combat non moins farouche contre les ennemis de la Nouvelle-France à la cour d’Henri IV. Lui qui était né dans un pays ravagé par les guerres de religion, il a encouragé les mariages entre colons et Indiens, il a prêché la tolérance envers les protestants. Il a inlassablement tenté de maintenir la paix entre les nations indiennes, mais il a su quand il le fallait prendre les armes et imposer un nouvel équilibre politique, se révélant ainsi un guerrier et un stratège redoutables. Il a été un leader visionnaire, surtout si on le compare à ses contemporains anglais et espagnols, un homme qui rêvait d’un monde plus humain et vivant en paix, dans une époque marquée par la cruauté et la violence. Fruit d’une recherche colossale, accompagnée de nombreuses cartes et illustrations, dont plusieurs de la main de Champlain, cette grande biographie, la première depuis des décennies, est tout aussi enlevante que la vie de son ...","2024-12-04"
"11929001","9782764600818","Nicolas","Essai,Franco-Ontarien,Politique,Identité,Canadien-Français",0,,,255,1,,,,,0,,1,"","","Le roman colonial (French Edition)","essai","fr","Québec (Province),Canadiens français,Histoire","Daniel Poliquin","","","","","","Boréal",255,"2000-01-01","paperback",,,,,,,,,,,,,,,,,"2024-01-20"
"7427122","9782764627068","Nicolas","Essai,Politique,Identité,Canadien-Français",0,,,0,0,,,,,0,,1,"","","Le schisme identitaire","guerre culturelle et imaginaire québécois","fr","Culture conflict","Étienne-Alexandre Beauregard","","","","","","BOREAL",278,"2022-01-01","paperback",,,,,,,,,,,,,,,,"""Depuis deux décennies, les Québécois traversent un mauvais rêve où une idéologie hégémonique remet en question leur droit même d'exister comme nation, qui serait désormais porteur d'exclusion et à rebours du sens manifeste de l'histoire. Étienne-Alexandre Beauregard décortique ce discours officiel afin d'en démonter les mécanismes et d'en dévoiler les pièges. Il fait appel à de nombreux penseurs, en particulier Antonio Gramsci, pour montrer comment divers phénomènes, dont la montée du populisme, le discours émergent du care et l'instrumentalisation du discours écologiste, ont plongé le Québec dans ce qui n'est rien de moins qu'une guerre culturelle dont l'enjeu est la définition même de la nation québécoise, de son histoire et de son avenir. Le réalignement politique que traverse présentement le Québec, avec la montée de la Coalition avenir Québec et de Québec solidaire, est la conséquence directe de cette lutte pour contrôler l'imaginaire québécois. Pour Beauregard, cette guerre culturelle doit impérativement être gagnée par le camp nationaliste. Avant même de se projeter dans l'avenir, le Québec doit raffermir la légitimité de sa propre existence comme nation, car cela constitue le fondement premier de toute action collective, présente ou future. La guerre culturelle est à ses yeux une occasion pour les nationalistes de crier haut et fort que l'histoire du Québec n'est pas terminée, comme tente de nous le faire croire le discours officiel. Bien au contraire, l'auteur af...","2024-01-20"
"433418","9782012101371","Nicolas","Bande dessinée",0,,,48,1,,,,,0,,1,"","","Le tour de Gaule d'Astérix (Astérix, #5)","Astérix - Le Tour De Gaule D'astérix - N°5 (aventure D'asterix) (french Edition)","fr","Language Teaching & Learning Material & Coursework,Graphic Novels, Anime & Manga","René Goscinny","Albert Uderzo","","","","","Hachette",48,"1997-12-01","hardcover",,"Astérix",5,,,,,,,,,,,,,"Lassé par la résistance des plus célèbres Gaulois, l’inspecteur général Lucius Fleurdelotus fait construire autour du Village une palissade, et décrète l’embargo. Nul n’entre ni ne sort, « et on vous oubliera ! », prédit l’envoyé spécial de Jules César.

Pour Astérix, c’en est trop ! Il lance aux Romains un défi : il fera le tour de la Gaule, et ramènera de chaque région, en guise de preuve, une spécialité culinaire. Commence alors une folle expédition, que l’ensemble de la Gaule n’est pas prêt d’oublier","2024-01-20"
"200111","9780307887894","Nicolas","Économie,Littérature étrangère",0,,,336,1,,,,,0,,1,"","","The Lean Startup","How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses","en","Management,Entrepreneurship,New Business Enterprises","Eric Ries","","","","","","Currency",336,"2011-09-13","hardcover",,,,,,,,,,,,,,,,"Most startups fail. But many of those failures are preventable. The Lean Startup is a new approach being adopted across the globe, changing the way companies are built and new products are launched. 

Eric Ries defines a startup as an organization dedicated to creating something new under conditions of extreme uncertainty. This is just as true for one person in a garage or a group of seasoned professionals in a Fortune 500 boardroom. What they have in common is a mission to penetrate that fog of uncertainty to discover a successful path to a sustainable business. 

The Lean Startup approach fosters companies that are both more capital efficient and that leverage human creativity more effectively. Inspired by lessons from lean manufacturing, it relies on “validated learning,” rapid scientific experimentation, as well as a number of counter-intuitive practices that shorten product development cycles, measure actual progress without resorting to vanity metrics, and learn what customers really want. It enables a company to shift directions with agility, altering plans inch by inch, minute by minute. 

Rather than wasting time creating elaborate business plans, The Lean Startup offers entrepreneurs—in companies of all sizes—a way to test their vision continuously, to adapt and adjust before it’s too late. Ries provides a scientific approach to creating and managing successful startups in a age when companies need to innovate more than ever.","2024-01-20"
"11929593","9782012100251","Nicolas","Bande dessinée",0,,,0,0,,,,,0,,1,"","","Les 12 Travaux d'Asterix",,"fr","","René Goscinny","","","","","","Hachette",64,"1999-01-06",,,,,,,,,,,,,,,,,"Αλμπου της σειράς ""Αστερίξ"" της Μαμουθκόμιξ. Από την μεγάλη ταινία κινουμένων σχεδίων του Rene Goscinny και Albert Uderzo.","2024-01-20"
"15652512","9782981736628","Nicolas","Bande dessinée,Franco-Ontarien,Canadien-Français",0,,,0,0,,,,,0,,1,"","","Les îles Manitou (L'ordre de Jacques-Cartier, #2)","",,"","","","","","","","Réseau du patrimoine franco-ontarien",,,,,,,,,,,,,,,,,,,,"2024-12-04"
"1660965","9782761915847","Nicolas","Essai,Canadien-Français",0,,,0,0,,,,,0,,1,"","","Les insolences du frère Untel",,"fr","Education,Français (Langue),French language","desbiens","","","","","","Éditions de l'Homme",253,"1988-11-08","paperback",,,,,,,,,,,,,,,,,"2024-01-20"
"812987","9782012101500","Nicolas","Bande dessinée",0,,,0,0,,,,,0,,1,"","","Les Lauriers de César (Astérix, #18)","Les lauriers de César","fr","Comic Book & Cartoon Art,Encyclopaedias & Reference Works,Teaching Resources & Education","René Goscinny","Albert Uderzo","","","","","Hachette",48,"2004-12-03","hardcover",,,,,,,,,,,,,,,,"Rabattre une fois pour toutes le caquet de son beau-frère Homéopatix : voilà ce dont rêve depuis longtemps Abraracourcix. Au cours d’une soirée bien arrosée chez ce lutécien arrogant, le chef gaulois promet de servir à son ennemi intime un ragoût parfumé avec la couronne des lauriers de César.

Et bien sûr, ce sont Astérix et Obélix qui pâtissent des caprices de leur chef ! Les voilà donc à Rome pour tenter de mener à bien cette mission impossible : ramener au Village les lauriers de César !","2024-01-20"
"1660975","9782764626030","Nicolas","Essai,Canadien-Français",0,,,0,0,,,,,0,,1,"","","Les nations savent-elles encore rêver ?: Les mythes nationaux à l’ère de la mondialisation","les mythes nationaux à l'ère de la mondialisation","fr","Mythology","Gérard Bouchard","","","","","",,438,"2019-01-01",,,,,,,,,,,,,,,,,"Après Raison et déraison du mythe, qui proposait une approche sociale du mythe, nous voici sur le terrain des mythes nationaux. Au-delà de la théorie, le livre propose des aperçus empiriques centrés sur les États-Unis, l'Acadie, le Canada anglais et le Québec. À chaque fois, il s'agit de comprendre comment les mythes nationaux opèrent et comment ces sociétés vivent les changements occasionnés par le néolibéralisme, la diversification ethnoculturelle ou les grands courants culturels transnationaux. Au terme de cet ambitieux parcours, le lecteur aura tôt fait de constater que l'enjeu des mythes nationaux est intimement lié à celui de la démocratie.","2024-01-20"
